Order_id,Product,Category,Quantity,Price,Total_Amount,Date
1855,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,8086,0,4/2/2025
1856,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,4326,0,26/6/2024
1857,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,2218,0,16/8/2024
1858,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,10908,0,15/1/2025
1859,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,9887,0,19/7/2024
1860,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,10099,0,14/4/2024
1861,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2224,0,10/9/2024
1862,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4523,0,3/8/2024
1863,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,10158,0,17/2/2024
1864,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,2972,0,9/9/2024
1865,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,6554,0,13/8/2024
1866,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4582,0,26/9/2024
1867,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,5054,0,22/9/2024
1868,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3252,0,23/1/2025
1869,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,6512,0,30/6/2024
1870,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,9230,0,5/7/2024
1871,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,7142,0,17/3/2024
1872,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,3632,0,25/5/2024
1873,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,5430,0,25/9/2024
1874,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,2359,0,20/11/2024
1875,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,7846,0,30/11/2024
1876,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,4778,0,15/8/2024
1877,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,11333,0,30/11/2024
1878,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,11984,0,6/1/2025
1879,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,2303,0,28/7/2024
1880,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,6423,0,15/8/2024
1881,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,11370,0,8/8/2024
1882,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9368,0,16/8/2024
1883,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,11814,0,2/4/2024
1884,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,8701,0,3/10/2024
1885,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3332,0,2/5/2024
1886,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,4894,0,23/10/2024
1887,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,2396,0,23/2/2024
1888,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3034,0,10/7/2024
1889,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9289,0,16/12/2024
1890,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2530,0,23/1/2025
1891,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,5144,0,8/12/2024
1892,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,7323,0,7/8/2024
1893,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8807,0,24/11/2024
1894,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,5367,0,1/1/2025
1895,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,6263,0,17/9/2024
1896,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,11594,0,4/12/2024
1897,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9078,0,27/8/2024
1898,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,8142,0,3/1/2025
1899,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3796,0,29/2/2024
1900,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,5240,0,23/5/2024
1901,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4477,0,4/4/2024
1902,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,3350,0,12/1/2025
1903,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8724,0,22/9/2024
1904,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,5738,0,13/10/2024
1905,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3641,0,3/2/2025
1906,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,7572,0,14/1/2025
1907,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,7537,0,12/12/2024
1908,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,7639,0,21/7/2024
1909,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,11960,0,15/3/2024
1910,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,10925,0,10/11/2024
1911,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,5015,0,1/10/2024
1912,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,5785,0,5/7/2024
1913,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,6214,0,25/5/2024
1914,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,5590,0,16/1/2025
1915,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,10593,0,29/8/2024
1916,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,5687,0,28/6/2024
1917,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,2654,0,11/11/2024
1918,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,3020,0,20/12/2024
1919,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,11598,0,20/1/2025
1920,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,8384,0,25/3/2024
1921,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,8948,0,15/2/2024
1922,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,9406,0,4/3/2024
1923,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,5368,0,20/9/2024
1924,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,11107,0,25/5/2024
1925,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,3210,0,31/5/2024
1926,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8682,0,9/11/2024
1927,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,5443,0,11/1/2025
1928,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,9256,0,15/4/2024
1929,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,11641,0,9/5/2024
1930,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,10724,0,10/2/2025
1931,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3150,0,3/6/2024
1932,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,4146,0,8/9/2024
1933,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,3669,0,31/8/2024
1934,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,3123,0,8/9/2024
1935,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,8724,0,7/3/2024
1936,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,2145,0,18/6/2024
1937,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,6214,0,14/11/2024
1938,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,10789,0,23/12/2024
1939,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,2578,0,30/7/2024
1940,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,5262,0,31/7/2024
1941,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4728,0,9/1/2025
1942,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9653,0,29/6/2024
1943,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,10946,0,14/2/2024
1944,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,6182,0,29/11/2024
1945,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,11833,0,10/1/2025
1946,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,7923,0,19/10/2024
1947,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2867,0,23/7/2024
1948,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,4222,0,30/9/2024
1949,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,6957,0,10/4/2024
1950,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,5920,0,24/9/2024
1951,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,11678,0,9/12/2024
1952,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8167,0,2/5/2024
1953,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,4907,0,19/12/2024
1954,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,4888,0,11/1/2025
1955,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,2516,0,9/3/2024
1956,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,10251,0,21/7/2024
1957,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3174,0,2/10/2024
1958,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,3787,0,24/7/2024
1959,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9728,0,14/10/2024
1960,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,4028,0,12/12/2024
1961,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,5740,0,22/9/2024
1962,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,7863,0,20/7/2024
1963,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2582,0,9/6/2024
1964,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,5043,0,25/9/2024
1965,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,6220,0,27/8/2024
1966,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4577,0,27/11/2024
1967,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,2609,0,14/2/2024
1968,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,11891,0,20/9/2024
1969,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,6430,0,13/2/2025
1970,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,4985,0,24/8/2024
1971,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,7678,0,14/1/2025
1972,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,7486,0,1/10/2024
1973,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,9168,0,15/4/2024
1974,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,11934,0,5/5/2024
1975,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,2176,0,26/5/2024
1976,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8397,0,24/5/2024
1977,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2221,0,20/9/2024
1978,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,5585,0,5/12/2024
1979,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,3392,0,6/7/2024
1980,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,4247,0,12/6/2024
1981,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,10469,0,5/5/2024
1982,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,7803,0,23/3/2024
1983,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,4176,0,7/7/2024
1984,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,4,9970,0,3/10/2024
1985,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,4712,0,23/9/2024
1986,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,10703,0,23/4/2024
1987,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,10764,0,2/10/2024
1988,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,3,2106,0,20/7/2024
1989,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,9305,0,1/4/2024
1990,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,9808,0,1/10/2024
1991,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,8841,0,18/2/2024
1992,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,9115,0,27/7/2024
1993,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,6056,0,6/2/2025
1994,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,8636,0,26/5/2024
1995,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,5,3314,0,8/9/2024
1996,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,11545,0,1/3/2024
1997,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,10316,0,23/4/2024
1998,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,1,4845,0,20/4/2024
1999,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,7591,0,2/5/2024
2000,error: no implicit conversion of Integer into String,error: no implicit conversion of Integer into String,2,3983,0,6/5/2024
